file_a,file_b,cochange_count,jaccard
pallets/extended-assets/src/weights.rs,pallets/multicollateral-bonding-curve-pool/src/weights.rs,6,1.000000
pallets/extended-assets/src/weights.rs,pallets/oracle-proxy/src/weights.rs,6,1.000000
pallets/extended-assets/src/weights.rs,pallets/order-book/src/weights.rs,6,1.000000
pallets/extended-assets/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,1.000000
pallets/extended-assets/src/weights.rs,pallets/price-tools/src/weights.rs,6,1.000000
pallets/extended-assets/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/extended-assets/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/extended-assets/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/extended-assets/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/extended-assets/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/extended-assets/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/extended-assets/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/faucet/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/hermes-governance-platform/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/iroha-migration/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/kensetsu/src/weights.rs,6,0.857143
pallets/farming/src/weights.rs,pallets/liquidity-proxy/src/weights.rs,6,0.857143
pallets/farming/src/weights.rs,pallets/multicollateral-bonding-curve-pool/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/oracle-proxy/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/order-book/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/price-tools/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/farming/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/farming/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/farming/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/farming/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/hermes-governance-platform/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/iroha-migration/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/kensetsu/src/weights.rs,6,0.857143
pallets/faucet/src/weights.rs,pallets/liquidity-proxy/src/weights.rs,6,0.857143
pallets/faucet/src/weights.rs,pallets/multicollateral-bonding-curve-pool/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/oracle-proxy/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/order-book/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/price-tools/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/faucet/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/faucet/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/faucet/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/faucet/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/iroha-migration/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/kensetsu/src/weights.rs,6,0.857143
pallets/hermes-governance-platform/src/weights.rs,pallets/liquidity-proxy/src/weights.rs,6,0.857143
pallets/hermes-governance-platform/src/weights.rs,pallets/multicollateral-bonding-curve-pool/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/oracle-proxy/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/order-book/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/price-tools/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/hermes-governance-platform/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/hermes-governance-platform/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/hermes-governance-platform/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/hermes-governance-platform/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/iroha-migration/src/weights.rs,pallets/kensetsu/src/weights.rs,6,0.857143
pallets/iroha-migration/src/weights.rs,pallets/liquidity-proxy/src/weights.rs,6,0.857143
pallets/iroha-migration/src/weights.rs,pallets/multicollateral-bonding-curve-pool/src/weights.rs,6,1.000000
pallets/iroha-migration/src/weights.rs,pallets/oracle-proxy/src/weights.rs,6,1.000000
pallets/iroha-migration/src/weights.rs,pallets/order-book/src/weights.rs,6,1.000000
pallets/iroha-migration/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,1.000000
pallets/iroha-migration/src/weights.rs,pallets/price-tools/src/weights.rs,6,1.000000
pallets/iroha-migration/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/iroha-migration/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/iroha-migration/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/iroha-migration/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/iroha-migration/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/iroha-migration/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/iroha-migration/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/kensetsu/src/weights.rs,pallets/liquidity-proxy/src/weights.rs,6,0.750000
pallets/kensetsu/src/weights.rs,pallets/multicollateral-bonding-curve-pool/src/weights.rs,6,0.857143
pallets/kensetsu/src/weights.rs,pallets/oracle-proxy/src/weights.rs,6,0.857143
pallets/kensetsu/src/weights.rs,pallets/order-book/src/weights.rs,6,0.857143
pallets/kensetsu/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,0.857143
pallets/kensetsu/src/weights.rs,pallets/price-tools/src/weights.rs,6,0.857143
pallets/kensetsu/src/weights.rs,pallets/referrals/src/weights.rs,6,0.857143
pallets/kensetsu/src/weights.rs,pallets/rewards/src/weights.rs,6,0.857143
pallets/kensetsu/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.285714
pallets/kensetsu/src/weights.rs,pallets/trading-pair/src/weights.rs,6,0.857143
pallets/kensetsu/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.600000
pallets/kensetsu/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.600000
pallets/kensetsu/src/weights.rs,pallets/xst/src/weights.rs,6,0.857143
pallets/liquidity-proxy/src/weights.rs,pallets/multicollateral-bonding-curve-pool/src/weights.rs,6,0.857143
pallets/liquidity-proxy/src/weights.rs,pallets/oracle-proxy/src/weights.rs,6,0.857143
pallets/liquidity-proxy/src/weights.rs,pallets/order-book/src/weights.rs,6,0.857143
pallets/liquidity-proxy/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,0.857143
pallets/liquidity-proxy/src/weights.rs,pallets/price-tools/src/weights.rs,6,0.857143
pallets/liquidity-proxy/src/weights.rs,pallets/referrals/src/weights.rs,6,0.857143
pallets/liquidity-proxy/src/weights.rs,pallets/rewards/src/weights.rs,6,0.857143
pallets/liquidity-proxy/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.285714
pallets/liquidity-proxy/src/weights.rs,pallets/trading-pair/src/weights.rs,6,0.857143
pallets/liquidity-proxy/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.600000
pallets/liquidity-proxy/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.600000
pallets/liquidity-proxy/src/weights.rs,pallets/xst/src/weights.rs,6,0.857143
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/oracle-proxy/src/weights.rs,6,1.000000
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/order-book/src/weights.rs,6,1.000000
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,1.000000
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/price-tools/src/weights.rs,6,1.000000
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/multicollateral-bonding-curve-pool/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/oracle-proxy/src/weights.rs,pallets/order-book/src/weights.rs,6,1.000000
pallets/oracle-proxy/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,1.000000
pallets/oracle-proxy/src/weights.rs,pallets/price-tools/src/weights.rs,6,1.000000
pallets/oracle-proxy/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/oracle-proxy/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/oracle-proxy/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/oracle-proxy/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/oracle-proxy/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/oracle-proxy/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/oracle-proxy/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/order-book/src/weights.rs,pallets/pool-xyk/src/weights.rs,6,1.000000
pallets/order-book/src/weights.rs,pallets/price-tools/src/weights.rs,6,1.000000
pallets/order-book/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/order-book/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/order-book/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/order-book/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/order-book/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/order-book/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/order-book/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/pool-xyk/src/weights.rs,pallets/price-tools/src/weights.rs,6,1.000000
pallets/pool-xyk/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/pool-xyk/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/pool-xyk/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/pool-xyk/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/pool-xyk/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/pool-xyk/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/pool-xyk/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/price-tools/src/weights.rs,pallets/referrals/src/weights.rs,6,1.000000
pallets/price-tools/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/price-tools/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/price-tools/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/price-tools/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/price-tools/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/price-tools/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/referrals/src/weights.rs,pallets/rewards/src/weights.rs,6,1.000000
pallets/referrals/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/referrals/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/referrals/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/referrals/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/referrals/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/rewards/src/weights.rs,pallets/soratopia/src/weights.rs,2,0.333333
pallets/rewards/src/weights.rs,pallets/trading-pair/src/weights.rs,6,1.000000
pallets/rewards/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/rewards/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/rewards/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/soratopia/src/weights.rs,pallets/trading-pair/src/weights.rs,2,0.333333
pallets/soratopia/src/weights.rs,pallets/vested-rewards/src/weights.rs,2,0.222222
pallets/soratopia/src/weights.rs,pallets/xor-fee/src/weights.rs,2,0.222222
pallets/soratopia/src/weights.rs,pallets/xst/src/weights.rs,2,0.333333
pallets/trading-pair/src/weights.rs,pallets/vested-rewards/src/weights.rs,6,0.666667
pallets/trading-pair/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.666667
pallets/trading-pair/src/weights.rs,pallets/xst/src/weights.rs,6,1.000000
pallets/vested-rewards/src/weights.rs,pallets/xor-fee/src/weights.rs,6,0.500000
pallets/vested-rewards/src/weights.rs,pallets/xst/src/weights.rs,6,0.666667
pallets/vested-rewards/src/weights.rs,runtime/src/lib.rs,3,0.055556
pallets/xor-fee/src/weights.rs,pallets/xst/src/weights.rs,6,0.666667
pallets/xor-fee/src/weights.rs,runtime/src/lib.rs,3,0.055556
runtime/src/lib.rs,runtime/src/migrations.rs,13,0.250000
common/src/mock.rs,pallets/pool-xyk/src/mock.rs,4,0.235294
common/src/mock.rs,pallets/pool-xyk/src/tests.rs,2,0.133333
common/src/mock.rs,runtime/src/lib.rs,12,0.235294
pallets/pool-xyk/src/action_pair_swap.rs,pallets/pool-xyk/src/lib.rs,2,0.400000
pallets/presto/src/benchmarking.rs,pallets/presto/src/lib.rs,2,0.200000
pallets/presto/src/benchmarking.rs,pallets/presto/src/weights.rs,2,0.333333
pallets/presto/src/crop_receipt.rs,pallets/presto/src/lib.rs,6,0.600000
pallets/presto/src/crop_receipt.rs,pallets/presto/src/requests.rs,3,0.375000
pallets/presto/src/crop_receipt.rs,pallets/presto/src/treasury.rs,3,0.375000
pallets/presto/src/crop_receipt.rs,pallets/presto/src/weights.rs,4,0.500000
pallets/presto/src/crop_receipt.rs,pallets/qa-tools/src/pallet_tools/presto.rs,2,0.200000
pallets/presto/src/lib.rs,pallets/presto/src/requests.rs,3,0.375000
pallets/presto/src/lib.rs,pallets/presto/src/test.rs,8,0.888889
pallets/presto/src/lib.rs,pallets/presto/src/treasury.rs,3,0.375000
pallets/presto/src/lib.rs,pallets/presto/src/weights.rs,4,0.500000
pallets/presto/src/lib.rs,pallets/qa-tools/src/pallet_tools/presto.rs,2,0.200000
pallets/presto/src/requests.rs,pallets/presto/src/test.rs,3,0.333333
pallets/presto/src/requests.rs,pallets/presto/src/treasury.rs,3,1.000000
pallets/presto/src/requests.rs,pallets/presto/src/weights.rs,3,0.750000
pallets/presto/src/requests.rs,pallets/qa-tools/src/pallet_tools/presto.rs,2,0.400000
pallets/presto/src/test.rs,pallets/presto/src/treasury.rs,3,0.333333
pallets/presto/src/test.rs,pallets/presto/src/weights.rs,4,0.444444
pallets/presto/src/test.rs,pallets/qa-tools/src/pallet_tools/presto.rs,2,0.181818
pallets/presto/src/treasury.rs,pallets/presto/src/weights.rs,3,0.750000
pallets/presto/src/treasury.rs,pallets/qa-tools/src/pallet_tools/presto.rs,2,0.400000
pallets/presto/src/weights.rs,pallets/qa-tools/src/pallet_tools/presto.rs,2,0.333333
pallets/qa-tools/src/lib.rs,pallets/qa-tools/src/pallet_tools/presto.rs,3,0.600000
pallets/qa-tools/src/lib.rs,pallets/qa-tools/src/weights.rs,2,0.500000
pallets/qa-tools/src/pallet_tools/presto.rs,pallets/qa-tools/src/weights.rs,2,0.500000
pallets/apollo-platform/src/benchmarking.rs,pallets/apollo-platform/src/lib.rs,2,0.500000
common/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/lib.rs,2,0.117647
common/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/tests.rs,2,0.125000
pallets/xor-fee/src/migrations.rs,runtime/src/lib.rs,3,0.062500
pallets/xor-fee/src/migrations.rs,runtime/src/xor_fee_impls.rs,2,0.200000
runtime/src/lib.rs,runtime/src/xor_fee_impls.rs,6,0.117647
pallets/kensetsu/src/lib.rs,pallets/kensetsu/src/mock.rs,2,0.181818
pallets/kensetsu/src/mock.rs,pallets/xor-fee/src/mock.rs,4,0.363636
pallets/xor-fee/src/benchmarking.rs,pallets/xor-fee/src/mock.rs,2,0.166667
pallets/xor-fee/src/benchmarking.rs,runtime/src/tests/xor_fee.rs,2,0.133333
pallets/xor-fee/src/mock.rs,pallets/xor-fee/src/weights.rs,2,0.117647
pallets/xor-fee/src/weights.rs,runtime/src/tests/xor_fee.rs,2,0.100000
runtime/src/tests/xor_fee.rs,runtime/src/xor_fee_impls.rs,4,0.222222
pallets/presto/src/lib.rs,pallets/presto/src/mock.rs,4,0.444444
pallets/presto/src/lib.rs,runtime/src/lib.rs,4,0.076923
pallets/presto/src/mock.rs,pallets/presto/src/weights.rs,3,0.500000
pallets/presto/src/weights.rs,runtime/src/lib.rs,3,0.061224
common/src/primitives.rs,pallets/presto/src/crop_receipt.rs,2,0.142857
common/src/primitives.rs,pallets/presto/src/lib.rs,3,0.230769
common/src/primitives.rs,pallets/presto/src/test.rs,3,0.214286
common/src/primitives.rs,pallets/order-book/src/lib.rs,3,0.300000
common/src/primitives.rs,pallets/order-book/src/tests/extrinsics.rs,3,0.333333
common/src/primitives.rs,pallets/presto/src/mock.rs,2,0.181818
common/src/primitives.rs,pallets/qa-tools/src/lib.rs,3,0.333333
common/src/primitives.rs,runtime/src/lib.rs,4,0.076923
common/src/primitives.rs,runtime/src/tests/xor_fee.rs,3,0.166667
pallets/order-book/src/lib.rs,pallets/order-book/src/tests/extrinsics.rs,4,0.800000
pallets/order-book/src/lib.rs,pallets/qa-tools/src/lib.rs,2,0.285714
pallets/order-book/src/tests/extrinsics.rs,pallets/qa-tools/src/lib.rs,2,0.333333
pallets/presto/src/lib.rs,pallets/qa-tools/src/lib.rs,2,0.200000
pallets/presto/src/mock.rs,pallets/qa-tools/src/lib.rs,2,0.285714
pallets/presto/src/test.rs,pallets/qa-tools/src/lib.rs,2,0.181818
common/src/mock.rs,pallets/vested-rewards/src/tests.rs,3,0.142857
pallets/vested-rewards/src/tests.rs,runtime/src/lib.rs,3,0.055556
common/src/mock.rs,pallets/xor-fee/src/lib.rs,3,0.130435
common/src/mock.rs,pallets/xor-fee/src/migrations.rs,2,0.125000
common/src/mock.rs,pallets/xor-fee/src/mock.rs,6,0.315789
common/src/mock.rs,runtime/src/migrations.rs,3,0.103448
common/src/mock.rs,runtime/src/tests/xor_fee.rs,5,0.217391
common/src/mock.rs,runtime/src/xor_fee_impls.rs,2,0.090909
pallets/xor-fee/src/lib.rs,pallets/xor-fee/src/migrations.rs,2,0.166667
pallets/xor-fee/src/lib.rs,runtime/src/migrations.rs,2,0.076923
pallets/xor-fee/src/migrations.rs,pallets/xor-fee/src/mock.rs,2,0.181818
pallets/xor-fee/src/migrations.rs,runtime/src/migrations.rs,2,0.111111
pallets/xor-fee/src/migrations.rs,runtime/src/tests/xor_fee.rs,2,0.142857
pallets/xor-fee/src/mock.rs,runtime/src/migrations.rs,2,0.080000
runtime/src/migrations.rs,runtime/src/tests/xor_fee.rs,2,0.071429
pallets/liquidity-proxy/src/alt_tests.rs,pallets/liquidity-proxy/src/tests.rs,3,0.750000
common/src/primitives.rs,node/chain_spec/src/lib.rs,5,0.357143
common/src/primitives.rs,pallets/pool-xyk/src/lib.rs,2,0.181818
common/src/primitives.rs,pallets/qa-tools/src/pallet_tools/presto.rs,2,0.200000
common/src/primitives.rs,pallets/trading-pair/src/mock.rs,2,0.181818
node/chain_spec/src/lib.rs,pallets/order-book/src/lib.rs,2,0.142857
node/chain_spec/src/lib.rs,pallets/order-book/src/tests/extrinsics.rs,2,0.153846
node/chain_spec/src/lib.rs,pallets/pool-xyk/src/lib.rs,2,0.142857
node/chain_spec/src/lib.rs,pallets/qa-tools/src/lib.rs,2,0.153846
node/chain_spec/src/lib.rs,pallets/qa-tools/src/pallet_tools/presto.rs,2,0.153846
node/chain_spec/src/lib.rs,pallets/trading-pair/src/mock.rs,2,0.142857
pallets/order-book/src/lib.rs,pallets/trading-pair/src/mock.rs,2,0.250000
pallets/order-book/src/tests/extrinsics.rs,pallets/pool-xyk/src/lib.rs,2,0.285714
pallets/order-book/src/tests/extrinsics.rs,pallets/trading-pair/src/mock.rs,2,0.285714
pallets/pool-xyk/src/lib.rs,pallets/trading-pair/src/mock.rs,2,0.250000
pallets/presto/src/mock.rs,pallets/presto/src/requests.rs,2,0.333333
pallets/presto/src/mock.rs,pallets/presto/src/treasury.rs,2,0.333333
common/src/mock.rs,common/src/primitives.rs,2,0.095238
common/src/mock.rs,node/chain_spec/src/lib.rs,2,0.083333
common/src/mock.rs,pallets/ceres-launchpad/src/mock.rs,5,0.312500
common/src/primitives.rs,pallets/ceres-launchpad/src/mock.rs,2,0.166667
pallets/ceres-launchpad/src/mock.rs,runtime/src/lib.rs,3,0.058824
node/chain_spec/src/lib.rs,runtime/src/impls.rs,2,0.166667
pallets/kensetsu/src/lib.rs,pallets/kensetsu/src/migrations.rs,4,0.500000
pallets/kensetsu/src/lib.rs,runtime/src/migrations.rs,3,0.136364
pallets/kensetsu/src/migrations.rs,runtime/src/migrations.rs,3,0.166667
pallets/kensetsu/src/lib.rs,pallets/kensetsu/src/tests.rs,4,0.500000
pallets/kensetsu/src/migrations.rs,pallets/kensetsu/src/tests.rs,2,0.333333
pallets/pswap-distribution/src/lib.rs,pallets/pswap-distribution/src/tests.rs,2,1.000000
pallets/pswap-distribution/src/lib.rs,pallets/xor-fee/src/lib.rs,2,0.181818
pallets/pswap-distribution/src/lib.rs,pallets/xor-fee/src/mock.rs,2,0.200000
pallets/pswap-distribution/src/lib.rs,runtime/src/tests/xor_fee.rs,2,0.153846
pallets/pswap-distribution/src/tests.rs,pallets/xor-fee/src/lib.rs,2,0.181818
pallets/pswap-distribution/src/tests.rs,pallets/xor-fee/src/mock.rs,2,0.200000
pallets/pswap-distribution/src/tests.rs,runtime/src/tests/xor_fee.rs,2,0.153846
common/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,4,0.235294
common/src/mock.rs,pallets/apollo-platform/src/mock.rs,4,0.235294
common/src/mock.rs,pallets/assets/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/band/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/bridge-proxy/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/ceres-governance-platform/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/ceres-liquidity-locker/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/ceres-staking/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,4,0.250000
common/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,4,0.250000
common/src/mock.rs,pallets/dex-api/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/dex-manager/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.176471
common/src/mock.rs,pallets/extended-assets/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/farming/src/mock.rs,4,0.250000
common/src/mock.rs,pallets/faucet/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.176471
common/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,4,0.250000
common/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,4,0.235294
common/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/permissions/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/price-tools/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/pswap-distribution/benchmarking/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/pswap-distribution/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/referrals/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/rewards/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/soratopia/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/technical/src/mock.rs,3,0.200000
common/src/mock.rs,pallets/trading-pair/src/mock.rs,3,0.176471
common/src/mock.rs,pallets/vested-rewards/src/mock.rs,5,0.294118
common/src/mock.rs,pallets/xst/benchmarking/src/mock.rs,3,0.187500
common/src/mock.rs,pallets/xst/src/mock.rs,3,0.176471
pallets/apollo-platform/src/mock.rs,pallets/assets/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/band/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/bridge-proxy/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/ceres-governance-platform/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/ceres-launchpad/src/mock.rs,5,0.714286
pallets/apollo-platform/src/mock.rs,pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/ceres-liquidity-locker/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/ceres-staking/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,5,0.833333
pallets/apollo-platform/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,5,0.833333
pallets/apollo-platform/src/mock.rs,pallets/dex-api/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/dex-manager/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.375000
pallets/apollo-platform/src/mock.rs,pallets/extended-assets/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/farming/src/mock.rs,5,0.833333
pallets/apollo-platform/src/mock.rs,pallets/faucet/src/mock.rs,3,0.500000
