"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0x4391c7009da674b5afafa6ad9056cf2d23c18d00a972e39d23d7dfee7c717abc","12212345","1618060199","2021-04-10 13:09:59","0x628f452ca60a2f73a43183ff1d179342eba8120a","0x0354ef09aad682c7100b2229c5d4def2ab296e27","3.21064714810983"
"0x5271c436cde85b8baf26bcd1d409a7b493112f17c2cb6f76fec5069737b24448","12212350","1618060268","2021-04-10 13:11:08","0x89b772da2a9435829e2884f688f837587b03f0a9","0x01962144d41415cca072900fe87bbe2992a99f10","0.503"
"0x4ad46b8516cbb33341a3994ab1a6deb5021828fb0a312fe7aa29426b870b4c5b","12212356","1618060379","2021-04-10 13:12:59","0x01962144d41415cca072900fe87bbe2992a99f10","0x2beca84e3d97e64960ca8b3ebc15c7fe12aed179","12.5269691877043"
"0x8ee37b7997d9af786e6b5bb632f1f50c7d8f7e9f6905914362a07f4308deb1cc","12212362","1618060438","2021-04-10 13:13:58","0x01962144d41415cca072900fe87bbe2992a99f10","0x8f5ac5101df394eb744ae23f05149a79a4ba07c1","1.07342067936811"
"0xed454142c2664fea1ca7d73fd73c0bce24dc69a4e24d9e49f9e65741507f9a56","12212369","1618060536","2021-04-10 13:15:36","0x01962144d41415cca072900fe87bbe2992a99f10","0x4b732af53a79636902964012f6655d32ade81e7f","6.5"
"0xc8416b5a6698006cf7433a6ceddbcc3b5147ab9fa67dab21ed6ec47992d1fd2a","12212380","1618060684","2021-04-10 13:18:04","0x1f9fbc7a9a5a4f8d4a945226550742770837dae0","0x01962144d41415cca072900fe87bbe2992a99f10","3"
"0x9cd00b107f3592856d7ba4a7373f2c712e8730b32f464f87e0cc3c3f5d20f4c1","12212381","1618060686","2021-04-10 13:18:06","0x01962144d41415cca072900fe87bbe2992a99f10","0x74de5d4fcbf63e00296fd95d33236b9794016631","2.30258910001971"
"0x9cd00b107f3592856d7ba4a7373f2c712e8730b32f464f87e0cc3c3f5d20f4c1","12212381","1618060686","2021-04-10 13:18:06","0x74de5d4fcbf63e00296fd95d33236b9794016631","0xc655bd13d793eb55624eac08e2c4428ddf3ac2a0","2.30258910001971"
"0x7a58750328bfbd2f555323e5e7a8be3069d47530f45d1a616f15cbb8ad74d834","12212406","1618061073","2021-04-10 13:24:33","0x01962144d41415cca072900fe87bbe2992a99f10","0xac139f94c00d99aaa4cae9c69fa06549fc1f61c3","5"
"0xe311fdabd8e86c259cb7942b429074ceed59e67d62a7651bf45e8264c4d5c480","12212416","1618061230","2021-04-10 13:27:10","0x4276059b0523e39a7561b6d46393982c52f30c1b","0x01962144d41415cca072900fe87bbe2992a99f10","1.1233773043561"
"0xc31d50d04e857c43ea5a619089200431bd657b250ffd1535b5d4ded9ffe4f3a2","12212416","1618061230","2021-04-10 13:27:10","0x01962144d41415cca072900fe87bbe2992a99f10","0x8f5ac5101df394eb744ae23f05149a79a4ba07c1","9.21466720996474"
"0xd0809aefd0b14d7e464741fae05a12a50112bd8bed2948c2ee68c37edbdf3f81","12212421","1618061301","2021-04-10 13:28:21","0x01962144d41415cca072900fe87bbe2992a99f10","0xc6bf41b2273a840a9db867ef4dad463b5635dcd3","2.67916483837719"
"0xea92022e645bb0bf5d87aee329598a83186090890abcf9c9e43ec0c8b929e11d","12212426","1618061374","2021-04-10 13:29:34","0x9d60fc843e87efeebd66a6420e7aeb4f6c5a4bda","0x74de5d4fcbf63e00296fd95d33236b9794016631","1.99247773416377"
"0xea92022e645bb0bf5d87aee329598a83186090890abcf9c9e43ec0c8b929e11d","12212426","1618061374","2021-04-10 13:29:34","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb","0.017434180173933"
"0xea92022e645bb0bf5d87aee329598a83186090890abcf9c9e43ec0c8b929e11d","12212426","1618061374","2021-04-10 13:29:34","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x01962144d41415cca072900fe87bbe2992a99f10","1.97504355398984"
"0x962d112ddf10d0bd3920b02b3d02f8337723612b1c5b053437254104c033a95e","12212429","1618061413","2021-04-10 13:30:13","0x215470102a05b02a3a2898f317b5382f380afc0e","0x000000000075a43abafc7c8ac407c6ce74f3cc28","12.3077833395665"
"0x962d112ddf10d0bd3920b02b3d02f8337723612b1c5b053437254104c033a95e","12212429","1618061413","2021-04-10 13:30:13","0x000000000075a43abafc7c8ac407c6ce74f3cc28","0x01962144d41415cca072900fe87bbe2992a99f10","12.3077833395665"
"0xa9ebd886620dcbab23be47e93116c1179a5cf65be53712eb9adaac3413c2c81e","12212446","1618061569","2021-04-10 13:32:49","0xc6bf41b2273a840a9db867ef4dad463b5635dcd3","0x4fd3f9811224bf5a87bbaf002a345560c2d98d76","1.33958"
"0x97a4d53948bf325d8baa37567819ad6ffd5db56b9853a64becb820ef6c96e04a","12212452","1618061669","2021-04-10 13:34:29","0x01962144d41415cca072900fe87bbe2992a99f10","0x8e17ba3fd2ad1851bb3ade16195422c3ddeb9228","8.04823549040727"
"0x6629b3fcc86ec01bf363cdcc84d185bddd106f9d0bfbe279e156357de7c4ff3f","12212456","1618061706","2021-04-10 13:35:06","0x01962144d41415cca072900fe87bbe2992a99f10","0x32751cdab849dc2f62757058b30333aa4bae29d0","0.551887697433227"
"0xdebff4b05e165dacc246db96a8bce57aa8afc119db9e1e65ef47a1ba89bff56e","12212458","1618061731","2021-04-10 13:35:31","0xc6bf41b2273a840a9db867ef4dad463b5635dcd3","0x01962144d41415cca072900fe87bbe2992a99f10","1.33785387340685"
"0x68417540ca1ab477d22d1e23c850fbfb2b79148a55fb44365b9a8fc834d315ca","12212459","1618061736","2021-04-10 13:35:36","0x01962144d41415cca072900fe87bbe2992a99f10","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","60.3204554759988"
"0x68417540ca1ab477d22d1e23c850fbfb2b79148a55fb44365b9a8fc834d315ca","12212459","1618061736","2021-04-10 13:35:36","0x215470102a05b02a3a2898f317b5382f380afc0e","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","115.20779627178"
"0x68417540ca1ab477d22d1e23c850fbfb2b79148a55fb44365b9a8fc834d315ca","12212459","1618061736","2021-04-10 13:35:36","0x4fd3f9811224bf5a87bbaf002a345560c2d98d76","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","127.579487699183"
"0x68417540ca1ab477d22d1e23c850fbfb2b79148a55fb44365b9a8fc834d315ca","12212459","1618061736","2021-04-10 13:35:36","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","0xdd9f24efc84d93deef3c8745c837ab63e80abd27","0.130397271975875"
"0x68417540ca1ab477d22d1e23c850fbfb2b79148a55fb44365b9a8fc834d315ca","12212459","1618061736","2021-04-10 13:35:36","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","0x685bca702b02b4047f4f208d2635973db90023d9","302.977342174986"
"0xd1c20e969c69aa7d71f7adafdaf81c12a336de65a14007351c53e2b545924553","12212480","1618062087","2021-04-10 13:41:27","0x5f1fe130a984e55e72cce29e77b963eb761088c2","0x01962144d41415cca072900fe87bbe2992a99f10","3"
"0x0d26f02730f027d6d39c780e54de7f9e1fca799a0097c6fc5bf993758328c0b3","12212482","1618062096","2021-04-10 13:41:36","0xb90d8c0c2ace705fad8ad7e447dcf3e858c20448","0x000000000075a43abafc7c8ac407c6ce74f3cc28","6.16851743266853"
"0x0d26f02730f027d6d39c780e54de7f9e1fca799a0097c6fc5bf993758328c0b3","12212482","1618062096","2021-04-10 13:41:36","0x000000000075a43abafc7c8ac407c6ce74f3cc28","0x01962144d41415cca072900fe87bbe2992a99f10","6.16851743266853"
"0x609e3668099d425177e4f0d143ad6d1c3439ca39710df0c2bfafd45f559fa828","12212483","1618062099","2021-04-10 13:41:39","0x1da3e7c6255801488c64c936cf944ebdb6933590","0x74de5d4fcbf63e00296fd95d33236b9794016631","1.67561211151596"
"0x609e3668099d425177e4f0d143ad6d1c3439ca39710df0c2bfafd45f559fa828","12212483","1618062099","2021-04-10 13:41:39","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb","0.0146616059757646"
"0x609e3668099d425177e4f0d143ad6d1c3439ca39710df0c2bfafd45f559fa828","12212483","1618062099","2021-04-10 13:41:39","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x01962144d41415cca072900fe87bbe2992a99f10","1.6609505055402"
"0xbcf7ad95e6d61009b5d79ecb2f24577dc09995283d20cf9ed23ec859698bd253","12212487","1618062169","2021-04-10 13:42:49","0x7b2870c3222dfcfadb306309b889b0524494524d","0x01962144d41415cca072900fe87bbe2992a99f10","1.2"
"0xe83f53d0e8860a1eeb03ce4217c7731baa222a0a36b63e7a44c099b7d6f304f5","12212488","1618062180","2021-04-10 13:43:00","0x01962144d41415cca072900fe87bbe2992a99f10","0x8e17ba3fd2ad1851bb3ade16195422c3ddeb9228","2"
"0x328ff3c3dc279ae72d89d56edf504db9c5a7354ae7348100b831962206d82e08","12212503","1618062369","2021-04-10 13:46:09","0x02c1b247a63c22253d693100124bf3c9e6072b78","0x74de5d4fcbf63e00296fd95d33236b9794016631","0.35"
"0x328ff3c3dc279ae72d89d56edf504db9c5a7354ae7348100b831962206d82e08","12212503","1618062369","2021-04-10 13:46:09","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb","0.0030625"
"0x328ff3c3dc279ae72d89d56edf504db9c5a7354ae7348100b831962206d82e08","12212503","1618062369","2021-04-10 13:46:09","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x01962144d41415cca072900fe87bbe2992a99f10","0.3469375"
"0xeb5403ae53759efefeeeaee1785688972cc3ba08c8d855e25c44a7c8076e8025","12212510","1618062435","2021-04-10 13:47:15","0x01962144d41415cca072900fe87bbe2992a99f10","0xafe828b33ae065aebeda509b2fc0f5c81b95a72e","3.45811973634352"
"0x629619364daec97b3d8fe03d1ad68e1ea963221c2ce56f6912ed16689d67ee94","12212513","1618062465","2021-04-10 13:47:45","0x89c8e1870c896726f0d7045f1283ce46a4df6dac","0xa3c55d14e8a469aad26b43dbe04d64bc5024407f","3.04386740522549"
"0xb03965ae20c5334c10dde99bfdd1988263eafe073f91d22dd66fd1be4f7aa4f0","12212524","1618062610","2021-04-10 13:50:10","0x01962144d41415cca072900fe87bbe2992a99f10","0xb3c9669a5706477a2b237d98edb9b57678926f04","0.616342822882175"
"0xb03965ae20c5334c10dde99bfdd1988263eafe073f91d22dd66fd1be4f7aa4f0","12212524","1618062610","2021-04-10 13:50:10","0xb3c9669a5706477a2b237d98edb9b57678926f04","0x6006cf786d12b1117322cd63eaf7fd2436cc49b7","0.616342822882175"
"0xfc009d34c5f4e6e9b1cffa501d2a34ae3fdebe4e3b7d7179dddb0796866cd910","12212529","1618062732","2021-04-10 13:52:12","0x01962144d41415cca072900fe87bbe2992a99f10","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","12.4759911376034"
"0xfc009d34c5f4e6e9b1cffa501d2a34ae3fdebe4e3b7d7179dddb0796866cd910","12212529","1618062732","2021-04-10 13:52:12","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","0x2de458f7d9e7d0cc3808cd794a75f019f68bd96c","12.4759911376034"
"0xcaf0677dd03a88dd712f51708b19e8127873cd34b85d0e314c3c2e033ad5afdf","12212529","1618062732","2021-04-10 13:52:12","0x0114cad56e64ed1fe71cdf1c74d2ffea0ec79d2f","0x23ee42eca7382a0b0e0c8860ecfa05e97e0f7a4f","27.2428646477916"
"0xe42ad09c0ffbd7318cbf2ac73113e2f6936b33643dca81c110e99f545a434f1c","12212530","1618062738","2021-04-10 13:52:18","0x90d143c36a5ac71111a05cf0d5c0ea90bb936074","0x90c210e2a5807aab05b2763751eab00a4f88bb13","26.056295554322"
"0xcbfe206cda7ed1a271f8d35ce2623267ebb593add4eb90373a80ae04197314e0","12212537","1618062880","2021-04-10 13:54:40","0x01962144d41415cca072900fe87bbe2992a99f10","0x74de5d4fcbf63e00296fd95d33236b9794016631","6.57403411461409"
"0xcbfe206cda7ed1a271f8d35ce2623267ebb593add4eb90373a80ae04197314e0","12212537","1618062880","2021-04-10 13:54:40","0x74de5d4fcbf63e00296fd95d33236b9794016631","0xd681750a51d7d83c0ea2b3c1bb7cbb90cb7ab26f","6.57403411461409"
"0xd371b67469c6ca72c98147d41b405b3604e624ef3ea2254a5b60f7c4c4074f31","12212540","1618062904","2021-04-10 13:55:04","0xb90d8c0c2ace705fad8ad7e447dcf3e858c20448","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","4.40327268292358"
"0xd371b67469c6ca72c98147d41b405b3604e624ef3ea2254a5b60f7c4c4074f31","12212540","1618062904","2021-04-10 13:55:04","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","0x74de5d4fcbf63e00296fd95d33236b9794016631","4.40327268292358"
"0xd371b67469c6ca72c98147d41b405b3604e624ef3ea2254a5b60f7c4c4074f31","12212540","1618062904","2021-04-10 13:55:04","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x8e17ba3fd2ad1851bb3ade16195422c3ddeb9228","4.40327268292358"
"0x894ab5fee090a2ce5f7fab43dece3c224bd2cc0b9f011d7eed4c4f417f44d5b8","12212580","1618063609","2021-04-10 14:06:49","0x01962144d41415cca072900fe87bbe2992a99f10","0xda1faeb056a2f568b138ca0ad9ad8a51915ba336","33.0083380328894"
"0x9d880c2ab204eba0368ea5728e9bd03e19d8a93d63013d769e10ed5fe3a5ca7d","12212580","1618063609","2021-04-10 14:06:49","0x01962144d41415cca072900fe87bbe2992a99f10","0x7c9f404e91a6aa4a28d81ba689d1efedac55ad8d","65.6296116296603"
"0xb9e4d56cf187538bc218aef9a51e9d0c59ad43ed376602fc8cda36d9aae92e48","12212580","1618063609","2021-04-10 14:06:49","0xda1faeb056a2f568b138ca0ad9ad8a51915ba336","0x01962144d41415cca072900fe87bbe2992a99f10","33.0083380328894"
"0x8b0779a90a142976ad091e04ad853ca67725a5c03366eedc9277f038af811e76","12212606","1618063967","2021-04-10 14:12:47","0x01962144d41415cca072900fe87bbe2992a99f10","0x77e2fa58f320995c0343bee26cb8412be366a166","1.21798899680004"
"0x5e872c8afc41a2f8408c2155c5461705fa44065233341290445cceadf258ae6b","12212608","1618063976","2021-04-10 14:12:56","0x01962144d41415cca072900fe87bbe2992a99f10","0x74de5d4fcbf63e00296fd95d33236b9794016631","13.2816293890775"
"0x5e872c8afc41a2f8408c2155c5461705fa44065233341290445cceadf258ae6b","12212608","1618063976","2021-04-10 14:12:56","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x5b514d2238c40912fa09eccfd84d38f8e63a0ce5","13.2816293890775"
"0x43f80ddfcaa8d67cc50d0252b4643604040c378069e48ffba3deb44ed201a090","12212650","1618064600","2021-04-10 14:23:20","0x01962144d41415cca072900fe87bbe2992a99f10","0x40a15a4f062a6c562333ad9b4d530c099f255a7b","32.6617457506584"
"0x1975577ee4433e5ef3dcd459324f105dd1437f60c6f2b460c6de0a59c4afb4bd","12212650","1618064600","2021-04-10 14:23:20","0x01962144d41415cca072900fe87bbe2992a99f10","0x7c9f404e91a6aa4a28d81ba689d1efedac55ad8d","64.8392691355897"
"0x7c1e0e0073f9892cfa1a85aea7c814b0ff4e9ff4b1adaf3638f213e2363eed0c","12212650","1618064600","2021-04-10 14:23:20","0x40a15a4f062a6c562333ad9b4d530c099f255a7b","0x01962144d41415cca072900fe87bbe2992a99f10","32.6617457506584"
"0xd93b7f55f931f54c94094e303ddb90cfbc3f45b3a5bd7272a5498ac5671123d2","12212651","1618064648","2021-04-10 14:24:08","0x4fd3f9811224bf5a87bbaf002a345560c2d98d76","0x01962144d41415cca072900fe87bbe2992a99f10","16.2142329944616"
"0xd49a0e44a3d30c27d4e5076e49eb9af9050578f0944f884a80895cff6b6693ec","12212664","1618064861","2021-04-10 14:27:41","0xd4f02f42881bedef9e8af652a39800e8ec83520d","0xcce8d59affdd93be338fc77fa0a298c2cb65da59","1.6309"
"0xa69363557cd615ff88c6f0a6d281ca3f421a64f3953f0f6820576365e17ac521","12212665","1618064891","2021-04-10 14:28:11","0x01962144d41415cca072900fe87bbe2992a99f10","0x584182bc60377909348216efe526b33933b828ac","6.49687702065595"
"0x12b1adff5969ee07b81c97482ed43310d37300d468600af17fb2e724e476f533","12212675","1618064999","2021-04-10 14:29:59","0x01962144d41415cca072900fe87bbe2992a99f10","0x74de5d4fcbf63e00296fd95d33236b9794016631","1.21001239607257"
"0x12b1adff5969ee07b81c97482ed43310d37300d468600af17fb2e724e476f533","12212675","1618064999","2021-04-10 14:29:59","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x6122111e45be55b2e95e3b555f44fe8097da2ce7","1.21001239607257"
"0x3973da186a32482df722f4b7b31f6048b72a87e7cb43515d6b8348faaac86f3d","12212679","1618065100","2021-04-10 14:31:40","0x01962144d41415cca072900fe87bbe2992a99f10","0x74de5d4fcbf63e00296fd95d33236b9794016631","3.57669483052392"
"0x3973da186a32482df722f4b7b31f6048b72a87e7cb43515d6b8348faaac86f3d","12212679","1618065100","2021-04-10 14:31:40","0x74de5d4fcbf63e00296fd95d33236b9794016631","0xd1c1a35cc9563f0538d6fc2684b3952692b8296b","3.57669483052392"
"0x96c4812db6ea6c39ef6e807fe3602a1e64e8a07ec493baee460fab4dd73558db","12212680","1618065106","2021-04-10 14:31:46","0xb90d8c0c2ace705fad8ad7e447dcf3e858c20448","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","9.65993806186225"
"0x96c4812db6ea6c39ef6e807fe3602a1e64e8a07ec493baee460fab4dd73558db","12212680","1618065106","2021-04-10 14:31:46","0xdb38ae75c5f44276803345f7f02e95a0aeef5944","0x74de5d4fcbf63e00296fd95d33236b9794016631","9.65993806186225"
"0x96c4812db6ea6c39ef6e807fe3602a1e64e8a07ec493baee460fab4dd73558db","12212680","1618065106","2021-04-10 14:31:46","0x74de5d4fcbf63e00296fd95d33236b9794016631","0xf88bd9ba9941b60b0ba9afcdbac075cc2ad62d79","9.65993806186225"
"0x38c8d8f4facf2dde5fc64d1ddd24b9e1aeed49e9abcc7a9bd4b5e4993696edef","12212689","1618065206","2021-04-10 14:33:26","0x01962144d41415cca072900fe87bbe2992a99f10","0x5612466464bc22f357b481c20fe8bfc0fd59f967","0.934335265889063"
"0xa2d1ba391e5b1666969895413f9245948699049b8b3621ce6e725e9640b6d0c9","12212689","1618065206","2021-04-10 14:33:26","0x4fd3f9811224bf5a87bbaf002a345560c2d98d76","0x1f92d728f2ca8b589cd2432c86864166ca34c285","10.6889641205387"
"0x0cc6ec5dbc93923274b7da4df9f258616129dc1071878e9e994a6fec582f76d3","12212695","1618065298","2021-04-10 14:34:58","0x01962144d41415cca072900fe87bbe2992a99f10","0xab1580ee6c593d1ae69c8e80592160bcdb9f6c97","35.9282975505876"
"0x6ca4b8ca6dc3ef03a4e6db69982f1d9500b6875efc1776cafb4be3384ab60793","12212704","1618065464","2021-04-10 14:37:44","0xb90d8c0c2ace705fad8ad7e447dcf3e858c20448","0x851d1ec3e48707805d9a11e49f4d7a5114f13780","1.00515132188832"
"0x1ccea94f25d808ab118beb695f7fa1dfe83ca038e08ab9cae9578ce340953b19","12212713","1618065531","2021-04-10 14:38:51","0x01962144d41415cca072900fe87bbe2992a99f10","0xe06518f767b282a65ce69375d9a5d665f4fb230c","0.593621277661503"
"0x3d04948cf3a8a93c10bd491f72db169befc011f6780dd0922501b98cb2c7f04d","12212720","1618065619","2021-04-10 14:40:19","0x01962144d41415cca072900fe87bbe2992a99f10","0x01006462f7324905303a683d81ba2d45781bd92c","1"
"0x24cc77fc9ae00c1648e03e1d5eba1cc6f77e8a8270e0a19f3e6ec8d0ad30959a","12212733","1618065798","2021-04-10 14:43:18","0x5612466464bc22f357b481c20fe8bfc0fd59f967","0x01962144d41415cca072900fe87bbe2992a99f10","0.934192071999156"
"0x18196a5ed3473fd4103433dffa15adf09168b4f5b7db93f670cb55ffcf19104f","12212738","1618065872","2021-04-10 14:44:32","0xb5b077cb356f8a7050ac1939b356e4f9e9e3517c","0x4fd3f9811224bf5a87bbaf002a345560c2d98d76","14.8580997127842"
"0x955a6b231502c10790bbb146f1ba527de4a892db33b12c1f7282f7c7915539d4","12212754","1618066056","2021-04-10 14:47:36","0x7b5479996978be4d9be6fda4c9cb88a2c7d28ff1","0x01962144d41415cca072900fe87bbe2992a99f10","2"
"0x0536b745e7db595380a14b75e0f8b8c4ca4a3ee44db85e53874974c3c6a9cc32","12212760","1618066115","2021-04-10 14:48:35","0x4fd3f9811224bf5a87bbaf002a345560c2d98d76","0xd2eda1cf075b25d9385c546c5db4b30d554c191f","1.39619445779085"
"0x2d80b324345e74d57244d5facaf15ef777736807cfc9e37c5527892dd74e2cf3","12212771","1618066226","2021-04-10 14:50:26","0xb69307de914273bc58d9d1e176336320a9ade464","0x01962144d41415cca072900fe87bbe2992a99f10","19.5021916766814"
"0x74dc2c3bbaf76e52e04d939bb70a197cb214a119ca25b9538a524736710bca6b","12212787","1618066592","2021-04-10 14:56:32","0xc12a2dfee2859424e9318afdbf1dfbdf043ed32a","0x01962144d41415cca072900fe87bbe2992a99f10","52.2958041581199"
"0xb00fc2de9542c9a8ab054d1eb9c9f20931f118205cf4daa64531e62edd40ea12","12212804","1618066728","2021-04-10 14:58:48","0x01962144d41415cca072900fe87bbe2992a99f10","0xe05571fd15d45a397077e71ba556d8485d9776c9","2"
"0x0a8ffb5c5d7f11f2f7e5f3c7df91c233b5539c0c7a3beb4706fc78136726d3af","12212816","1618066830","2021-04-10 15:00:30","0x01962144d41415cca072900fe87bbe2992a99f10","0x323b7f37d382a68b0195b873af17cea5b67cd595","129.720421028844"
"0xa32f64cf9c27e592f1cfd10ffed720b3d1e9706133fa92fe7c53cb0e9089687e","12212816","1618066830","2021-04-10 15:00:30","0x4fd3f9811224bf5a87bbaf002a345560c2d98d76","0x01962144d41415cca072900fe87bbe2992a99f10","18.635502213962"
"0x7e65225f83e23f82c948edf20c7417c3c26a49437d0b6564f72afe9244a50c6a","12212816","1618066830","2021-04-10 15:00:30","0x01962144d41415cca072900fe87bbe2992a99f10","0x46c1076444cf690fe715e9afad70a5dfb0bc27ec","185.935043228821"
"0x7e65225f83e23f82c948edf20c7417c3c26a49437d0b6564f72afe9244a50c6a","12212816","1618066830","2021-04-10 15:00:30","0x46c1076444cf690fe715e9afad70a5dfb0bc27ec","0xf90e98f3d8dce44632e5020abf2e122e0f99dfab","185.935043228821"
"0x7e65225f83e23f82c948edf20c7417c3c26a49437d0b6564f72afe9244a50c6a","12212816","1618066830","2021-04-10 15:00:30","0xf90e98f3d8dce44632e5020abf2e122e0f99dfab","0x74de5d4fcbf63e00296fd95d33236b9794016631","185.935043228821"
"0x7e65225f83e23f82c948edf20c7417c3c26a49437d0b6564f72afe9244a50c6a","12212816","1618066830","2021-04-10 15:00:30","0x74de5d4fcbf63e00296fd95d33236b9794016631","0x60fa06dc97392de022f1fd633c1f2d41c7c7f908","185.935043228821"
"0x47256f75b318e6b65a35876d363a48ccd717c40eac4a2f003bd244c141bc715f","12212816","1618066830","2021-04-10 15:00:30","0x4fd3f9811224bf5a87bbaf002a345560c2d98d76","0x0000000000005117dd3a72e64a705198753fdd54","29.2809418278642"
"0x47256f75b318e6b65a35876d363a48ccd717c40eac4a2f003bd244c141bc715f","12212816","1618066830","2021-04-10 15:00:30","0x0000000000005117dd3a72e64a705198753fdd54","0x01962144d41415cca072900fe87bbe2992a99f10","29.2809418278642"
"0x30aec3a094437c903c7eef50c540376f855c2d929cd1b862202c2740fecd4b2d","12212816","1618066830","2021-04-10 15:00:30","0x323b7f37d382a68b0195b873af17cea5b67cd595","0x01962144d41415cca072900fe87bbe2992a99f10","129.720421028844"
"0x7c1abe5cdfa077243e0f4897dbef04cf7ef74ac9b6e555d24dc458419912b9de","12212827","1618067033","2021-04-10 15:03:53","0xc12a2dfee2859424e9318afdbf1dfbdf043ed32a","0x01962144d41415cca072900fe87bbe2992a99f10","23"
"0xd9d98f55e82a815e59e72fd4648866684a5005d2ce57c35d9ad97033db4f02b9","12212827","1618067033","2021-04-10 15:03:53","0x41e2ea6680d8c6084d00dd237fe95d61a6125871","0x8ffc6cc0e9798807ef0f5ee2c8f03201726c9821","2"
"0x432fd6a604908b3c0f5db225c1549f664f40bf1cb9fd2519107a52af07a568e7","12212850","1618067255","2021-04-10 15:07:35","0x5e08b7bfe3258b090360996dcb199b29a7c89d27","0x01962144d41415cca072900fe87bbe2992a99f10","3.67218032168303"
"0x82db77697ed837a5707761c0014fcc3064504f2721656d058fcdb8a89ba0c945","12212888","1618067653","2021-04-10 15:14:13","0xc04d9053a79ad12cdaa1373b90f1ee04af4413b6","0x01962144d41415cca072900fe87bbe2992a99f10","4.93884146037875"
"0x190957463395f3e12715c4b1d23cb3618031ce934e0281054a6e593fa89977b0","12212902","1618067869","2021-04-10 15:17:49","0x1caaee166914bc3f7442d74d0bceff77e83f5fe6","0x3e494c7f68ac2f224c892093d1bde7c4aa028c93","63.5095653554577"
"0xde7b3933fb7eb92d4ef832b31e1d721cffa0ab752c0a7ed33a0528e59a421926","12212910","1618067978","2021-04-10 15:19:38","0x01962144d41415cca072900fe87bbe2992a99f10","0xae0ed6e210561d2fdc9e333f2af203d808066a50","3"
"0x022da06b9402f25c0d620da6b2141c02a7e18b5069bf2774efa0a87774ddefa7","12212933","1618068249","2021-04-10 15:24:09","0x01962144d41415cca072900fe87bbe2992a99f10","0x21321ad70249c3d006d2d851b17c10d49c2cd3ba","5.49260420699918"
"0xfe33cbecf8e5d3f816b506f5ecf94e354918e025d8847578bce09dea5aa175a9","12212936","1618068286","2021-04-10 15:24:46","0x01962144d41415cca072900fe87bbe2992a99f10","0x18728560df88f16d94230f13fa494687c18c2026","3"
"0xa1c223b9f0afbe227f6e2fc6a3399234458d0252d281ee507963d2c7ef6ae1ed","12212958","1618068608","2021-04-10 15:30:08","0xd6aacf84f1d3f9d575ca976ac0f03e43de108753","0x01962144d41415cca072900fe87bbe2992a99f10","0.6674"
"0x047368bdb91f0e07acd5da4dc9e1d1b757643b63f976276dd6191ed1972d4c65","12212961","1618068626","2021-04-10 15:30:26","0x01962144d41415cca072900fe87bbe2992a99f10","0xd08dc5668bd1a06ec3352ed3d2f31f3f852c1237","1.28090269256784"
"0x9ad116bd5a6a885d7728c11af2661efa9db7337eabf8c526bbe76b4143cd2fc6","12212976","1618068804","2021-04-10 15:33:24","0x01962144d41415cca072900fe87bbe2992a99f10","0x63bb872b4878324d5767767ede3f74717d9256c8","14.1496537205454"
"0x16003cedbccf7bd1f06e33ce52b5cad6cb28f5c006daf68dc640f10903b5ccb0","12213014","1618069224","2021-04-10 15:40:24","0x01962144d41415cca072900fe87bbe2992a99f10","0x0c560a3843df4057762fcdcf0581f4ba2c63928b","0.861"
"0xf94f8595f17de849e537cb04050a395e8677abf2b1dafc8b3d27660f97f8a729","12213016","1618069259","2021-04-10 15:40:59","0xe1e7401e50e50300630986342c9b960a5aad0e2e","0x01962144d41415cca072900fe87bbe2992a99f10","1"
"0x184081e946ed3094473b1a385cb5a2904c05579d886ab5c8c54409cdc9c2af3a","12213034","1618069559","2021-04-10 15:45:59","0x01962144d41415cca072900fe87bbe2992a99f10","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","23.8118231530132"
"0x184081e946ed3094473b1a385cb5a2904c05579d886ab5c8c54409cdc9c2af3a","12213034","1618069559","2021-04-10 15:45:59","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0x9981585db0b0862bb51d9aeea1929812aa735d26","23.8118231530132"
